stage,step,tau,sigma_tau,mse_x1,variant,h0,anchor,x0_steps,gamma2_scale,mse_hole,mse_obs
0,9,0.999,0.75025,0.7145063281059265,"K=5,g2x0",0.1,0.0,5,0.0,2.8344738483428955,0.007850523106753826
1,0,0.0,0.8571428571428572,2.908808708190918,"K=5,g2x0",0.1,0.0,5,0.0,11.619743347167969,0.00516418507322669
1,1,0.111,0.8175000000000001,2.508291721343994,"K=5,g2x0",0.1,0.0,5,0.0,10.017537117004395,0.005209515802562237
1,2,0.222,0.7778571428571429,1.83810555934906,"K=5,g2x0",0.1,0.0,5,0.0,7.336670398712158,0.005250492133200169
1,3,0.333,0.7382142857142858,1.1249037981033325,"K=5,g2x0",0.1,0.0,5,0.0,4.484005451202393,0.0052032629027962685
1,4,0.444,0.6985714285714286,0.6396236419677734,"K=5,g2x0",0.1,0.0,5,0.0,2.5428128242492676,0.005227147601544857
1,5,0.555,0.6589285714285714,0.4791167676448822,"K=5,g2x0",0.1,0.0,5,0.0,1.9007244110107422,0.005247531458735466
1,6,0.666,0.6192857142857142,0.4764096438884735,"K=5,g2x0",0.1,0.0,5,0.0,1.8900123834609985,0.005208686459809542
1,7,0.777,0.5796428571428571,0.4633638262748718,"K=5,g2x0",0.1,0.0,5,0.0,1.8376177549362183,0.005279193166643381
1,8,0.888,0.54,0.4185810089111328,"K=5,g2x0",0.1,0.0,5,0.0,1.658534049987793,0.005263335537165403
1,9,0.999,0.5003571428571428,0.38674911856651306,"K=5,g2x0",0.1,0.0,5,0.0,1.5314117670059204,0.00519488425925374
2,0,0.0,0.6666666666666667,0.7037920355796814,"K=5,g2x0",0.1,0.0,5,0.0,2.796447515487671,0.006240321323275566
2,1,0.111,0.6204166666666668,1.3054531812667847,"K=5,g2x0",0.1,0.0,5,0.0,5.203303337097168,0.006169767584651709
2,2,0.222,0.5741666666666667,1.7775871753692627,"K=5,g2x0",0.1,0.0,5,0.0,7.0918049812316895,0.006181119941174984
2,3,0.333,0.5279166666666668,1.394683599472046,"K=5,g2x0",0.1,0.0,5,0.0,5.559940814971924,0.006264543626457453
2,4,0.444,0.48166666666666674,0.9844049215316772,"K=5,g2x0",0.1,0.0,5,0.0,3.9187610149383545,0.006286257412284613
2,5,0.555,0.4354166666666667,0.6670835018157959,"K=5,g2x0",0.1,0.0,5,0.0,2.6500627994537354,0.0060903336852788925
2,6,0.666,0.38916666666666666,0.4459216296672821,"K=5,g2x0",0.1,0.0,5,0.0,1.7652183771133423,0.006156100891530514
2,7,0.777,0.34291666666666665,0.3144397437572479,"K=5,g2x0",0.1,0.0,5,0.0,1.239413857460022,0.006115049589425325
2,8,0.888,0.2966666666666667,0.23270437121391296,"K=5,g2x0",0.1,0.0,5,0.0,0.9124112129211426,0.006135436240583658
2,9,0.999,0.2504166666666667,0.18484622240066528,"K=5,g2x0",0.1,0.0,5,0.0,0.7213316559791565,0.006017761304974556
3,0,0.0,0.3999999999999999,0.3953462839126587,"K=5,g2x0",0.1,0.0,5,0.0,1.5739167928695679,0.002489437349140644
3,1,0.111,0.3555999999999999,0.3664182424545288,"K=5,g2x0",0.1,0.0,5,0.0,1.4582136869430542,0.002486445242539048
3,2,0.222,0.3111999999999999,0.4248567521572113,"K=5,g2x0",0.1,0.0,5,0.0,1.6919918060302734,0.0024784370325505733
3,3,0.333,0.2668,0.506656289100647,"K=5,g2x0",0.1,0.0,5,0.0,2.019207239151001,0.0024726567789912224
3,4,0.444,0.22239999999999996,0.5574736595153809,"K=5,g2x0",0.1,0.0,5,0.0,2.2224764823913574,0.002472649095579982
3,5,0.555,0.17799999999999994,0.5950291156768799,"K=5,g2x0",0.1,0.0,5,0.0,2.3728387355804443,0.002425894606858492
3,6,0.666,0.13359999999999997,0.6166361570358276,"K=5,g2x0",0.1,0.0,5,0.0,2.4593582153320312,0.002395431511104107
3,7,0.777,0.08919999999999997,0.6267539262771606,"K=5,g2x0",0.1,0.0,5,0.0,2.500227212905884,0.002262781374156475
3,8,0.888,0.044799999999999986,0.636297881603241,"K=5,g2x0",0.1,0.0,5,0.0,2.539883613586426,0.0017691877437755466
3,9,0.999,0.0004000000000000003,0.636297881603241,"K=5,g2x0",0.1,0.0,5,0.0,2.539883613586426,0.0017691877437755466
