task,image,stage,step,tau,sigma_tau,s2,gamma2,mse_x1,meas_resid,x0_rms,mse_hole,mse_obs,blk1_cg_iters,blk1_cg_resid,blk1_cg_converged
box_inpainting,crane_structure,2,9,0.999,0.2504166666666667,0.29780733585357666,0.020766042752657084,0.07168792933225632,2.0580618381500244,0.9992911219596863,0.2396845817565918,0.015689048916101456,26,8.297720341943204e-06,1
box_inpainting,crane_structure,3,0,0.0,0.3999999999999999,0.30966728925704956,0.011779009823920205,0.07324649393558502,1.0134963989257812,1.001589059829712,0.28108957409858704,0.003965464886277914,89,9.784508620214183e-06,1
box_inpainting,crane_structure,3,1,0.111,0.3555999999999999,0.30966728925704956,0.012813518145121635,0.07165936380624771,0.9913514852523804,0.9975125193595886,0.27526819705963135,0.0037897469010204077,76,9.90429543890059e-06,1
box_inpainting,crane_structure,3,2,0.222,0.3111999999999999,0.30966728925704956,0.013912258269730955,0.07104044407606125,0.9842939376831055,0.9998234510421753,0.2728879451751709,0.00375794037245214,64,9.710025551612489e-06,1
box_inpainting,crane_structure,3,3,0.333,0.2668,0.30966728925704956,0.015146614878904074,0.07120347768068314,0.9736623764038086,0.9991064667701721,0.2737700641155243,0.0036812801845371723,53,9.780678738025017e-06,1
box_inpainting,crane_structure,3,4,0.444,0.22239999999999996,0.30966728925704956,0.01667320995638147,0.07058893889188766,0.9665341973304749,1.0002714395523071,0.2715131342411041,0.003614205401390791,45,9.380120900459588e-06,1
box_inpainting,crane_structure,3,5,0.555,0.17799999999999994,0.30966728925704956,0.018772263581398874,0.07064619660377502,0.9575088620185852,0.9983506202697754,0.27188214659690857,0.0035675433464348316,37,9.098414921027143e-06,1
box_inpainting,crane_structure,3,6,0.666,0.13359999999999997,0.30966728925704956,0.022014024114236235,0.07077838480472565,0.9495002031326294,0.998252272605896,0.27276405692100525,0.003449813462793827,28,7.926275429781526e-06,1
box_inpainting,crane_structure,3,7,0.777,0.08919999999999997,0.30966728925704956,0.027892751374281943,0.07058137655258179,0.9298504590988159,1.0017865896224976,0.2726627588272095,0.0032209099736064672,18,8.746876119403169e-06,1
box_inpainting,crane_structure,3,8,0.888,0.044799999999999986,0.30966728925704956,0.04251434523612261,0.07039406895637512,0.9141396284103394,1.0003412961959839,0.27275553345680237,0.0029402440413832664,9,6.009049684507772e-06,1
box_inpainting,crane_structure,3,9,0.999,0.0004000000000000003,0.30966728925704956,0.14370020731538535,0.07039421051740646,0.9141457080841064,0.9986259937286377,0.2727566063404083,0.002940070815384388,1,5.377964384933875e-07,1
box_inpainting,ibex_horns,0,0,0.0,1.0,0.17965057492256165,0.015347093718126417,0.08029837906360626,3.5300614833831787,1.0024131536483765,0.2691240608692169,0.017356470227241516,61,9.609861990611535e-06,1
box_inpainting,ibex_horns,0,1,0.111,0.9722500000000001,0.17965057492256165,0.015353579482529313,0.06318832188844681,3.530033588409424,0.984796941280365,0.20067237317562103,0.017360301688313484,58,9.059162039193325e-06,1
box_inpainting,ibex_horns,0,2,0.222,0.9445,0.17965057492256165,0.014371499708388,0.08723407983779907,3.5301623344421387,1.0142161846160889,0.2965463101863861,0.01746334694325924,58,8.831113518681377e-06,1
box_inpainting,ibex_horns,0,3,0.333,0.9167500000000001,0.17965057492256165,0.013303451071958988,0.08185583353042603,3.530047655105591,0.9999520778656006,0.27557891607284546,0.01728147268295288,56,9.869284440355841e-06,1
box_inpainting,ibex_horns,0,4,0.444,0.889,0.17965057492256165,0.012393907661084086,0.08208741992712021,3.5300850868225098,0.9947441220283508,0.2760973274707794,0.01741745136678219,56,9.97867391561158e-06,1
box_inpainting,ibex_horns,0,5,0.555,0.86125,0.17965057492256165,0.011647834467701615,0.07166324555873871,3.5300180912017822,1.0126255750656128,0.23458437621593475,0.017356203868985176,56,9.158538887277246e-06,1
box_inpainting,ibex_horns,0,6,0.666,0.8335,0.17965057492256165,0.0110342050162144,0.07061399519443512,3.5301809310913086,0.9999905228614807,0.23047654330730438,0.01732647977769375,57,9.895190487441141e-06,1
box_inpainting,ibex_horns,0,7,0.777,0.80575,0.17965057492256165,0.010528854842763394,0.07108784466981888,3.530038833618164,1.0016690492630005,0.2325907200574875,0.01725354604423046,56,9.98439918475924e-06,1
box_inpainting,ibex_horns,0,8,0.888,0.778,0.17965057492256165,0.010108030313625931,0.07129545509815216,3.5300116539001465,0.994405210018158,0.23260432481765747,0.01752582937479019,51,9.432299520995002e-06,1
box_inpainting,ibex_horns,0,9,0.999,0.75025,0.17965057492256165,0.009770274467300624,0.07447561621665955,3.5300421714782715,0.9973888993263245,0.24587757885456085,0.017341630533337593,51,9.597629286872689e-06,1
box_inpainting,ibex_horns,1,0,0.0,0.8571428571428572,0.1957186460494995,0.019326792567037045,0.07518107444047928,2.6525275707244873,1.0041356086730957,0.2650669515132904,0.011885778978466988,113,9.867188055068254e-06,1
box_inpainting,ibex_horns,1,1,0.111,0.8175000000000001,0.1957186460494995,0.017752951610833408,0.10572904348373413,2.6525261402130127,0.9955300688743591,0.3873504400253296,0.011855239979922771,112,9.93186313280603e-06,1
box_inpainting,ibex_horns,1,2,0.222,0.7778571428571429,0.1957186460494995,0.016621877911500632,0.07878102362155914,2.6528728008270264,0.9890120625495911,0.2796373665332794,0.011828909628093243,100,9.97777078737272e-06,1
box_inpainting,ibex_horns,1,3,0.333,0.7382142857142858,0.1957186460494995,0.01578693637670949,0.0709257572889328,2.652733564376831,0.9963897466659546,0.24801842868328094,0.011894866824150085,90,9.93187859421596e-06,1
box_inpainting,ibex_horns,1,4,0.444,0.6985714285714286,0.1957186460494995,0.015169071976095438,0.06898714601993561,2.652690887451172,0.9943422675132751,0.24018855392932892,0.011920003220438957,79,9.550935828883667e-06,1
box_inpainting,ibex_horns,1,5,0.555,0.6589285714285714,0.1957186460494995,0.014728917451575398,0.06385254859924316,2.6527626514434814,1.0022141933441162,0.21991394460201263,0.011832084506750107,70,9.970965948014054e-06,1
box_inpainting,ibex_horns,1,6,0.666,0.6192857142857142,0.1957186460494995,0.014430135814473033,0.06381978839635849,2.652526378631592,0.9953421354293823,0.21932823956012726,0.01198363583534956,68,9.69087614066666e-06,1
box_inpainting,ibex_horns,1,7,0.777,0.5796428571428571,0.1957186460494995,0.014257467959076167,0.05989314243197441,2.6525349617004395,1.013023853302002,0.20369260013103485,0.011959989555180073,61,9.627293366065715e-06,1
box_inpainting,ibex_horns,1,8,0.888,0.54,0.1957186460494995,0.014196913473773748,0.06110064685344696,2.6518239974975586,1.0010820627212524,0.20769862830638885,0.01223465520888567,54,9.938980838342104e-06,1
box_inpainting,ibex_horns,1,9,0.999,0.5003571428571428,0.1957186460494995,0.014269322261214256,0.058507032692432404,2.6520068645477295,0.9915290474891663,0.19775104522705078,0.012092356570065022,49,9.79090964392526e-06,1
box_inpainting,ibex_horns,2,0,0.0,0.6666666666666667,0.209686279296875,0.01529544176114723,0.06254371255636215,1.9056386947631836,0.996437132358551,0.22642044723033905,0.007918131537735462,91,9.408888217876665e-06,1
box_inpainting,ibex_horns,2,1,0.111,0.6204166666666668,0.209686279296875,0.015238513279240579,0.05886068195104599,1.9060657024383545,0.9932593703269958,0.21184833347797394,0.007864788174629211,77,9.939206393028144e-06,1
