stage,step,tau,sigma_tau,mse_x1,variant,h0,anchor,mse_hole,mse_obs
3,5,0.555,0.17799999999999994,0.33387690782546997,anchor=0.0,0.1,0.0,1.3281983137130737,0.002436439273878932
3,6,0.666,0.13359999999999997,0.32609304785728455,anchor=0.0,0.1,0.0,1.2972203493118286,0.0023839930072426796
3,7,0.777,0.08919999999999997,0.3217747211456299,anchor=0.0,0.1,0.0,1.2802338600158691,0.002288312651216984
3,8,0.888,0.044799999999999986,0.32043442130088806,anchor=0.0,0.1,0.0,1.2759528160095215,0.0019282802240923047
3,9,0.999,0.0004000000000000003,0.32043442130088806,anchor=0.0,0.1,0.0,1.2759528160095215,0.0019282802240923047
0,0,0.0,1.0,0.0882946103811264,anchor=25.0,0.1,25.0,0.33901193737983704,0.004722164012491703
0,1,0.111,0.9722500000000001,0.08532029390335083,anchor=25.0,0.1,25.0,0.32741400599479675,0.004622390028089285
0,2,0.222,0.9445,0.08863275498151779,anchor=25.0,0.1,25.0,0.3407668173313141,0.004588062409311533
0,3,0.333,0.9167500000000001,0.09376441687345505,anchor=25.0,0.1,25.0,0.36125126481056213,0.004602124914526939
0,4,0.444,0.889,0.08833056688308716,anchor=25.0,0.1,25.0,0.33927711844444275,0.004681707359850407
0,5,0.555,0.86125,0.08918019384145737,anchor=25.0,0.1,25.0,0.3428367078304291,0.004628016147762537
0,6,0.666,0.8335,0.09463208168745041,anchor=25.0,0.1,25.0,0.3645773231983185,0.0046503241173923016
0,7,0.777,0.80575,0.08866667747497559,anchor=25.0,0.1,25.0,0.34065887331962585,0.004669280722737312
0,8,0.888,0.778,0.05775061994791031,anchor=25.0,0.1,25.0,0.2170535922050476,0.004649623297154903
0,9,0.999,0.75025,0.047671299427747726,anchor=25.0,0.1,25.0,0.17670172452926636,0.004661159124225378
1,0,0.0,0.8571428571428572,0.04669356346130371,anchor=25.0,0.1,25.0,0.17486242949962616,0.0039706104435026646
1,1,0.111,0.8175000000000001,0.03977512568235397,anchor=25.0,0.1,25.0,0.14715911448001862,0.0039804610423743725
1,2,0.222,0.7778571428571429,0.042835161089897156,anchor=25.0,0.1,25.0,0.15930040180683136,0.004013412166386843
1,3,0.333,0.7382142857142858,0.05005120486021042,anchor=25.0,0.1,25.0,0.18807993829250336,0.004041623789817095
