task,image,stage,step,tau,T,sigma_tau,s_k,e_k,resolution,mse_wls,mse_model
gaussian_blur,lakeside_beach,2,0,0.0,426.0,0.6666666666666667,0.3333333333333333,0.75,128,0.1263940930366516,0.00852771382778883
gaussian_blur,sea_anemone,2,0,0.0,426.0,0.6666666666666667,0.3333333333333333,0.75,128,0.13852669298648834,0.020011618733406067
gaussian_blur,shetland_sheepdog,2,0,0.0,426.0,0.6666666666666667,0.3333333333333333,0.75,128,0.13627097010612488,0.020644959062337875
gaussian_blur,breastplate_armor,2,1,0.111,458.523,0.6204166666666668,0.3333333333333333,0.75,128,0.13592521846294403,0.01800214871764183
gaussian_blur,crane_structure,2,1,0.111,458.523,0.6204166666666668,0.3333333333333333,0.75,128,0.15724429488182068,0.04020555317401886
gaussian_blur,ibex_horns,2,1,0.111,458.523,0.6204166666666668,0.3333333333333333,0.75,128,0.15532582998275757,0.039630185812711716
gaussian_blur,junco,2,1,0.111,458.523,0.6204166666666668,0.3333333333333333,0.75,128,0.13571196794509888,0.015642626211047173
gaussian_blur,lakeside_beach,2,1,0.111,458.523,0.6204166666666668,0.3333333333333333,0.75,128,0.12625935673713684,0.007832556031644344
gaussian_blur,sea_anemone,2,1,0.111,458.523,0.6204166666666668,0.3333333333333333,0.75,128,0.1369848996400833,0.017138686031103134
gaussian_blur,shetland_sheepdog,2,1,0.111,458.523,0.6204166666666668,0.3333333333333333,0.75,128,0.133995920419693,0.017165889963507652
gaussian_blur,breastplate_armor,2,2,0.222,491.046,0.5741666666666667,0.3333333333333333,0.75,128,0.13397543132305145,0.016539661213755608
gaussian_blur,crane_structure,2,2,0.222,491.046,0.5741666666666667,0.3333333333333333,0.75,128,0.15138950943946838,0.03439756855368614
gaussian_blur,ibex_horns,2,2,0.222,491.046,0.5741666666666667,0.3333333333333333,0.75,128,0.14974910020828247,0.03428129851818085
gaussian_blur,junco,2,2,0.222,491.046,0.5741666666666667,0.3333333333333333,0.75,128,0.13225093483924866,0.012854047119617462
gaussian_blur,lakeside_beach,2,2,0.222,491.046,0.5741666666666667,0.3333333333333333,0.75,128,0.12558093667030334,0.007099456619471312
gaussian_blur,sea_anemone,2,2,0.222,491.046,0.5741666666666667,0.3333333333333333,0.75,128,0.13458150625228882,0.01485985703766346
gaussian_blur,shetland_sheepdog,2,2,0.222,491.046,0.5741666666666667,0.3333333333333333,0.75,128,0.13126742839813232,0.01441871002316475
gaussian_blur,breastplate_armor,2,3,0.333,523.569,0.5279166666666668,0.3333333333333333,0.75,128,0.1320287436246872,0.015165600925683975
gaussian_blur,crane_structure,2,3,0.333,523.569,0.5279166666666668,0.3333333333333333,0.75,128,0.14498135447502136,0.028408503159880638
gaussian_blur,ibex_horns,2,3,0.333,523.569,0.5279166666666668,0.3333333333333333,0.75,128,0.14429353177547455,0.029236286878585815
gaussian_blur,junco,2,3,0.333,523.569,0.5279166666666668,0.3333333333333333,0.75,128,0.1302201896905899,0.010563666000962257
gaussian_blur,lakeside_beach,2,3,0.333,523.569,0.5279166666666668,0.3333333333333333,0.75,128,0.12479148805141449,0.006312207784503698
gaussian_blur,sea_anemone,2,3,0.333,523.569,0.5279166666666668,0.3333333333333333,0.75,128,0.13248074054718018,0.012901045382022858
gaussian_blur,shetland_sheepdog,2,3,0.333,523.569,0.5279166666666668,0.3333333333333333,0.75,128,0.12888231873512268,0.012262774631381035
gaussian_blur,breastplate_armor,2,4,0.444,556.092,0.48166666666666674,0.3333333333333333,0.75,128,0.12950138747692108,0.012401465326547623
gaussian_blur,crane_structure,2,4,0.444,556.092,0.48166666666666674,0.3333333333333333,0.75,128,0.13834363222122192,0.021928664296865463
gaussian_blur,ibex_horns,2,4,0.444,556.092,0.48166666666666674,0.3333333333333333,0.75,128,0.13966378569602966,0.02520909160375595
gaussian_blur,junco,2,4,0.444,556.092,0.48166666666666674,0.3333333333333333,0.75,128,0.12807443737983704,0.008797843009233475
gaussian_blur,lakeside_beach,2,4,0.444,556.092,0.48166666666666674,0.3333333333333333,0.75,128,0.12366779893636703,0.005491900257766247
gaussian_blur,sea_anemone,2,4,0.444,556.092,0.48166666666666674,0.3333333333333333,0.75,128,0.1299896240234375,0.011066917330026627
gaussian_blur,shetland_sheepdog,2,4,0.444,556.092,0.48166666666666674,0.3333333333333333,0.75,128,0.12684231996536255,0.010814632289111614
gaussian_blur,breastplate_armor,2,5,0.555,588.615,0.4354166666666667,0.3333333333333333,0.75,128,0.12740039825439453,0.010487483814358711
gaussian_blur,crane_structure,2,5,0.555,588.615,0.4354166666666667,0.3333333333333333,0.75,128,0.13315963745117188,0.016833966597914696
gaussian_blur,ibex_horns,2,5,0.555,588.615,0.4354166666666667,0.3333333333333333,0.75,128,0.13532373309135437,0.021518811583518982
gaussian_blur,junco,2,5,0.555,588.615,0.4354166666666667,0.3333333333333333,0.75,128,0.12641340494155884,0.007505486719310284
gaussian_blur,lakeside_beach,2,5,0.555,588.615,0.4354166666666667,0.3333333333333333,0.75,128,0.12268349528312683,0.004720722790807486
gaussian_blur,sea_anemone,2,5,0.555,588.615,0.4354166666666667,0.3333333333333333,0.75,128,0.1282472163438797,0.009667802602052689
gaussian_blur,shetland_sheepdog,2,5,0.555,588.615,0.4354166666666667,0.3333333333333333,0.75,128,0.12535487115383148,0.009621669538319111
gaussian_blur,breastplate_armor,2,6,0.666,621.138,0.38916666666666666,0.3333333333333333,0.75,128,0.1257086545228958,0.00884244404733181
gaussian_blur,crane_structure,2,6,0.666,621.138,0.38916666666666666,0.3333333333333333,0.75,128,0.12872397899627686,0.012670177966356277
gaussian_blur,ibex_horns,2,6,0.666,621.138,0.38916666666666666,0.3333333333333333,0.75,128,0.13079063594341278,0.0178986769169569
gaussian_blur,junco,2,6,0.666,621.138,0.38916666666666666,0.3333333333333333,0.75,128,0.1245313286781311,0.006281034555286169
gaussian_blur,lakeside_beach,2,6,0.666,621.138,0.38916666666666666,0.3333333333333333,0.75,128,0.12152393907308578,0.004043685272336006
gaussian_blur,sea_anemone,2,6,0.666,621.138,0.38916666666666666,0.3333333333333333,0.75,128,0.12624409794807434,0.008284809067845345
gaussian_blur,shetland_sheepdog,2,6,0.666,621.138,0.38916666666666666,0.3333333333333333,0.75,128,0.12367244064807892,0.008525620214641094
gaussian_blur,breastplate_armor,2,7,0.777,653.6610000000001,0.34291666666666665,0.3333333333333333,0.75,128,0.12376312911510468,0.007299130782485008
gaussian_blur,crane_structure,2,7,0.777,653.6610000000001,0.34291666666666665,0.3333333333333333,0.75,128,0.125180184841156,0.009713965468108654
gaussian_blur,ibex_horns,2,7,0.777,653.6610000000001,0.34291666666666665,0.3333333333333333,0.75,128,0.12650176882743835,0.014715127646923065
gaussian_blur,junco,2,7,0.777,653.6610000000001,0.34291666666666665,0.3333333333333333,0.75,128,0.12282731384038925,0.005263419821858406
gaussian_blur,lakeside_beach,2,7,0.777,653.6610000000001,0.34291666666666665,0.3333333333333333,0.75,128,0.12043580412864685,0.003344861324876547
gaussian_blur,sea_anemone,2,7,0.777,653.6610000000001,0.34291666666666665,0.3333333333333333,0.75,128,0.12436003983020782,0.007117375265806913
gaussian_blur,shetland_sheepdog,2,7,0.777,653.6610000000001,0.34291666666666665,0.3333333333333333,0.75,128,0.12172975391149521,0.007436607964336872
gaussian_blur,breastplate_armor,2,8,0.888,686.184,0.2966666666666667,0.3333333333333333,0.75,128,0.12183339893817902,0.006105414591729641
gaussian_blur,crane_structure,2,8,0.888,686.184,0.2966666666666667,0.3333333333333333,0.75,128,0.12212574481964111,0.007457140367478132
gaussian_blur,ibex_horns,2,8,0.888,686.184,0.2966666666666667,0.3333333333333333,0.75,128,0.12222127616405487,0.012066029012203217
gaussian_blur,junco,2,8,0.888,686.184,0.2966666666666667,0.3333333333333333,0.75,128,0.12122766673564911,0.004320954903960228
gaussian_blur,lakeside_beach,2,8,0.888,686.184,0.2966666666666667,0.3333333333333333,0.75,128,0.11943316459655762,0.002784647513180971
gaussian_blur,sea_anemone,2,8,0.888,686.184,0.2966666666666667,0.3333333333333333,0.75,128,0.12233893573284149,0.006000745575875044
gaussian_blur,shetland_sheepdog,2,8,0.888,686.184,0.2966666666666667,0.3333333333333333,0.75,128,0.11962303519248962,0.006349228322505951
gaussian_blur,breastplate_armor,2,9,0.999,718.707,0.2504166666666667,0.3333333333333333,0.75,128,0.11944194883108139,0.004995401948690414
gaussian_blur,crane_structure,2,9,0.999,718.707,0.2504166666666667,0.3333333333333333,0.75,128,0.11922841519117355,0.005629870109260082
gaussian_blur,ibex_horns,2,9,0.999,718.707,0.2504166666666667,0.3333333333333333,0.75,128,0.11759116500616074,0.009684829972684383
gaussian_blur,junco,2,9,0.999,718.707,0.2504166666666667,0.3333333333333333,0.75,128,0.11942699551582336,0.003396144136786461
gaussian_blur,lakeside_beach,2,9,0.999,718.707,0.2504166666666667,0.3333333333333333,0.75,128,0.11827277392148972,0.002276873216032982
gaussian_blur,sea_anemone,2,9,0.999,718.707,0.2504166666666667,0.3333333333333333,0.75,128,0.11978992074728012,0.004899537190794945
gaussian_blur,shetland_sheepdog,2,9,0.999,718.707,0.2504166666666667,0.3333333333333333,0.75,128,0.11722355335950851,0.005249422043561935
gaussian_blur,breastplate_armor,3,0,0.0,719.0,0.3999999999999999,0.6000000000000001,1.0,256,0.010700508020818233,0.01070193387567997
gaussian_blur,crane_structure,3,0,0.0,719.0,0.3999999999999999,0.6000000000000001,1.0,256,0.010891497135162354,0.01085508894175291
gaussian_blur,ibex_horns,3,0,0.0,719.0,0.3999999999999999,0.6000000000000001,1.0,256,0.018656868487596512,0.018851108849048615
gaussian_blur,junco,3,0,0.0,719.0,0.3999999999999999,0.6000000000000001,1.0,256,0.005603477358818054,0.005455455742776394
gaussian_blur,lakeside_beach,3,0,0.0,719.0,0.3999999999999999,0.6000000000000001,1.0,256,0.004269257187843323,0.004074672237038612
gaussian_blur,sea_anemone,3,0,0.0,719.0,0.3999999999999999,0.6000000000000001,1.0,256,0.00953856110572815,0.009521909058094025
gaussian_blur,shetland_sheepdog,3,0,0.0,719.0,0.3999999999999999,0.6000000000000001,1.0,256,0.006742621771991253,0.006563700735569
gaussian_blur,breastplate_armor,3,1,0.111,750.1111111111111,0.3555999999999999,0.6000000000000001,1.0,256,0.010165566578507423,0.010115689598023891
gaussian_blur,crane_structure,3,1,0.111,750.1111111111111,0.3555999999999999,0.6000000000000001,1.0,256,0.011517736129462719,0.011583326384425163
gaussian_blur,ibex_horns,3,1,0.111,750.1111111111111,0.3555999999999999,0.6000000000000001,1.0,256,0.01579064130783081,0.015883885324001312
gaussian_blur,junco,3,1,0.111,750.1111111111111,0.3555999999999999,0.6000000000000001,1.0,256,0.004726908169686794,0.004571873228996992
gaussian_blur,lakeside_beach,3,1,0.111,750.1111111111111,0.3555999999999999,0.6000000000000001,1.0,256,0.00437493622303009,0.0042419470846652985
gaussian_blur,sea_anemone,3,1,0.111,750.1111111111111,0.3555999999999999,0.6000000000000001,1.0,256,0.008140461519360542,0.008068043738603592
gaussian_blur,shetland_sheepdog,3,1,0.111,750.1111111111111,0.3555999999999999,0.6000000000000001,1.0,256,0.0058737448416650295,0.005704901181161404
gaussian_blur,breastplate_armor,3,2,0.222,781.2222222222222,0.3111999999999999,0.6000000000000001,1.0,256,0.009410941042006016,0.009310394525527954
gaussian_blur,crane_structure,3,2,0.222,781.2222222222222,0.3111999999999999,0.6000000000000001,1.0,256,0.014395113103091717,0.014667630195617676
gaussian_blur,ibex_horns,3,2,0.222,781.2222222222222,0.3111999999999999,0.6000000000000001,1.0,256,0.014851322397589684,0.014773383736610413
gaussian_blur,junco,3,2,0.222,781.2222222222222,0.3111999999999999,0.6000000000000001,1.0,256,0.004077888559550047,0.00390934944152832
gaussian_blur,lakeside_beach,3,2,0.222,781.2222222222222,0.3111999999999999,0.6000000000000001,1.0,256,0.0038299881853163242,0.0036656351294368505
gaussian_blur,sea_anemone,3,2,0.222,781.2222222222222,0.3111999999999999,0.6000000000000001,1.0,256,0.007181478198617697,0.007062441669404507
gaussian_blur,shetland_sheepdog,3,2,0.222,781.2222222222222,0.3111999999999999,0.6000000000000001,1.0,256,0.005051927641034126,0.0048581622540950775
gaussian_blur,breastplate_armor,3,3,0.333,812.3333333333334,0.2668,0.6000000000000001,1.0,256,0.007727627642452717,0.007579510100185871
gaussian_blur,crane_structure,3,3,0.333,812.3333333333334,0.2668,0.6000000000000001,1.0,256,0.010985996574163437,0.011219351552426815
gaussian_blur,ibex_horns,3,3,0.333,812.3333333333334,0.2668,0.6000000000000001,1.0,256,0.013067370280623436,0.012905871495604515
gaussian_blur,junco,3,3,0.333,812.3333333333334,0.2668,0.6000000000000001,1.0,256,0.003459521336480975,0.003270086832344532
gaussian_blur,lakeside_beach,3,3,0.333,812.3333333333334,0.2668,0.6000000000000001,1.0,256,0.0031375489197671413,0.002934996737167239
gaussian_blur,sea_anemone,3,3,0.333,812.3333333333334,0.2668,0.6000000000000001,1.0,256,0.006182241719216108,0.006022922694683075
gaussian_blur,shetland_sheepdog,3,3,0.333,812.3333333333334,0.2668,0.6000000000000001,1.0,256,0.004254970699548721,0.0040418049320578575
gaussian_blur,breastplate_armor,3,4,0.444,843.4444444444445,0.22239999999999996,0.6000000000000001,1.0,256,0.0059327008202672005,0.0057574426755309105
gaussian_blur,crane_structure,3,4,0.444,843.4444444444445,0.22239999999999996,0.6000000000000001,1.0,256,0.006767944898456335,0.006866791285574436
gaussian_blur,ibex_horns,3,4,0.444,843.4444444444445,0.22239999999999996,0.6000000000000001,1.0,256,0.010234767571091652,0.010042297653853893
gaussian_blur,junco,3,4,0.444,843.4444444444445,0.22239999999999996,0.6000000000000001,1.0,256,0.002799650654196739,0.0026003974489867687
gaussian_blur,lakeside_beach,3,4,0.444,843.4444444444445,0.22239999999999996,0.6000000000000001,1.0,256,0.0025410938542336226,0.0023260002490133047
gaussian_blur,sea_anemone,3,4,0.444,843.4444444444445,0.22239999999999996,0.6000000000000001,1.0,256,0.005070187617093325,0.0048910826444625854
gaussian_blur,shetland_sheepdog,3,4,0.444,843.4444444444445,0.22239999999999996,0.6000000000000001,1.0,256,0.0034949795808643103,0.0032701208256185055
gaussian_blur,breastplate_armor,3,5,0.555,874.5555555555555,0.17799999999999994,0.6000000000000001,1.0,256,0.0043210675939917564,0.004142323974519968
gaussian_blur,crane_structure,3,5,0.555,874.5555555555555,0.17799999999999994,0.6000000000000001,1.0,256,0.003899666480720043,0.0039004888385534286
gaussian_blur,ibex_horns,3,5,0.555,874.5555555555555,0.17799999999999994,0.6000000000000001,1.0,256,0.007421684451401234,0.007233842276036739
gaussian_blur,junco,3,5,0.555,874.5555555555555,0.17799999999999994,0.6000000000000001,1.0,256,0.002165816957131028,0.0019646096043288708
gaussian_blur,lakeside_beach,3,5,0.555,874.5555555555555,0.17799999999999994,0.6000000000000001,1.0,256,0.002016633516177535,0.0018014063825830817
gaussian_blur,sea_anemone,3,5,0.555,874.5555555555555,0.17799999999999994,0.6000000000000001,1.0,256,0.003942066803574562,0.003756188554689288
gaussian_blur,shetland_sheepdog,3,5,0.555,874.5555555555555,0.17799999999999994,0.6000000000000001,1.0,256,0.0027634110301733017,0.002536834916099906
gaussian_blur,breastplate_armor,3,6,0.666,905.6666666666667,0.13359999999999997,0.6000000000000001,1.0,256,0.0029396573081612587,0.0027704271487891674
gaussian_blur,crane_structure,3,6,0.666,905.6666666666667,0.13359999999999997,0.6000000000000001,1.0,256,0.0021720421500504017,0.0021084777545183897
gaussian_blur,ibex_horns,3,6,0.666,905.6666666666667,0.13359999999999997,0.6000000000000001,1.0,256,0.0048888870514929295,0.00472019799053669
gaussian_blur,junco,3,6,0.666,905.6666666666667,0.13359999999999997,0.6000000000000001,1.0,256,0.001574491849169135,0.0013777584536001086
gaussian_blur,lakeside_beach,3,6,0.666,905.6666666666667,0.13359999999999997,0.6000000000000001,1.0,256,0.001520636840723455,0.001309787854552269
gaussian_blur,sea_anemone,3,6,0.666,905.6666666666667,0.13359999999999997,0.6000000000000001,1.0,256,0.0028625125996768475,0.0026816637255251408
gaussian_blur,shetland_sheepdog,3,6,0.666,905.6666666666667,0.13359999999999997,0.6000000000000001,1.0,256,0.002043724525719881,0.0018178982427343726
gaussian_blur,breastplate_armor,3,7,0.777,936.7777777777778,0.08919999999999997,0.6000000000000001,1.0,256,0.001763685024343431,0.0016001322073861957
gaussian_blur,crane_structure,3,7,0.777,936.7777777777778,0.08919999999999997,0.6000000000000001,1.0,256,0.0011384068056941032,0.0010299745481461287
gaussian_blur,ibex_horns,3,7,0.777,936.7777777777778,0.08919999999999997,0.6000000000000001,1.0,256,0.0027215606532990932,0.0025801812298595905
gaussian_blur,junco,3,7,0.777,936.7777777777778,0.08919999999999997,0.6000000000000001,1.0,256,0.0010298211127519608,0.0008402550593018532
gaussian_blur,lakeside_beach,3,7,0.777,936.7777777777778,0.08919999999999997,0.6000000000000001,1.0,256,0.0010369288502261043,0.0008355057216249406
gaussian_blur,sea_anemone,3,7,0.777,936.7777777777778,0.08919999999999997,0.6000000000000001,1.0,256,0.0018498788122087717,0.0016828358639031649
gaussian_blur,shetland_sheepdog,3,7,0.777,936.7777777777778,0.08919999999999997,0.6000000000000001,1.0,256,0.0013445657677948475,0.0011323943035677075
gaussian_blur,breastplate_armor,3,8,0.888,967.8888888888889,0.044799999999999986,0.6000000000000001,1.0,256,0.000763596675824374,0.0006168727995827794
gaussian_blur,crane_structure,3,8,0.888,967.8888888888889,0.044799999999999986,0.6000000000000001,1.0,256,0.0005268134409561753,0.0003874378162436187
gaussian_blur,ibex_horns,3,8,0.888,967.8888888888889,0.044799999999999986,0.6000000000000001,1.0,256,0.0010248009348288178,0.0009142339113168418
gaussian_blur,junco,3,8,0.888,967.8888888888889,0.044799999999999986,0.6000000000000001,1.0,256,0.0005431241588667035,0.00036887178430333734
gaussian_blur,lakeside_beach,3,8,0.888,967.8888888888889,0.044799999999999986,0.6000000000000001,1.0,256,0.00056059705093503,0.0003828970657195896
gaussian_blur,sea_anemone,3,8,0.888,967.8888888888889,0.044799999999999986,0.6000000000000001,1.0,256,0.0008917833911255002,0.0007508813869208097
gaussian_blur,shetland_sheepdog,3,8,0.888,967.8888888888889,0.044799999999999986,0.6000000000000001,1.0,256,0.0006741536781191826,0.0005000687669962645
gaussian_blur,breastplate_armor,3,9,0.999,999.0,0.0004000000000000003,0.6000000000000001,1.0,256,1.4799403288634494e-05,1.4395163816516288e-07
gaussian_blur,crane_structure,3,9,0.999,999.0,0.0004000000000000003,0.6000000000000001,1.0,256,2.0766812667716295e-05,1.4819531202192593e-07
gaussian_blur,ibex_horns,3,9,0.999,999.0,0.0004000000000000003,0.6000000000000001,1.0,256,8.639606676297262e-06,1.631432269277866e-07
gaussian_blur,junco,3,9,0.999,999.0,0.0004000000000000003,0.6000000000000001,1.0,256,3.85727544198744e-05,1.2449626751731557e-07
gaussian_blur,lakeside_beach,3,9,0.999,999.0,0.0004000000000000003,0.6000000000000001,1.0,256,2.7956539270235226e-05,1.2801960735941975e-07
gaussian_blur,sea_anemone,3,9,0.999,999.0,0.0004000000000000003,0.6000000000000001,1.0,256,3.2264269975712523e-06,1.608423048082841e-07
gaussian_blur,shetland_sheepdog,3,9,0.999,999.0,0.0004000000000000003,0.6000000000000001,1.0,256,1.4932548765500542e-05,1.4477640775112377e-07
motion_blur,breastplate_armor,0,0,0.0,0.0,1.0,0.0,0.25,32,7.752292633056641,0.2367366999387741
motion_blur,crane_structure,0,0,0.0,0.0,1.0,0.0,0.25,32,8.164359092712402,0.274311363697052
motion_blur,ibex_horns,0,0,0.0,0.0,1.0,0.0,0.25,32,7.465041637420654,0.13460764288902283
motion_blur,junco,0,0,0.0,0.0,1.0,0.0,0.25,32,7.350055694580078,0.04545579478144646
motion_blur,lakeside_beach,0,0,0.0,0.0,1.0,0.0,0.25,32,7.850902557373047,0.050089187920093536
motion_blur,sea_anemone,0,0,0.0,0.0,1.0,0.0,0.25,32,7.964532375335693,0.24709820747375488
motion_blur,shetland_sheepdog,0,0,0.0,0.0,1.0,0.0,0.25,32,8.01799201965332,0.1283889263868332
motion_blur,breastplate_armor,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,7.703584671020508,0.1632615625858307
motion_blur,crane_structure,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,8.21589469909668,0.33698534965515137
motion_blur,ibex_horns,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,7.482133865356445,0.14209195971488953
motion_blur,junco,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,7.369765281677246,0.04242005944252014
motion_blur,lakeside_beach,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,7.916191101074219,0.09246160835027695
motion_blur,sea_anemone,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,7.931208610534668,0.22469747066497803
motion_blur,shetland_sheepdog,0,1,0.111,19.425,0.9722500000000001,0.0,0.25,32,8.02775764465332,0.12475322932004929
motion_blur,breastplate_armor,0,2,0.222,38.85,0.9445,0.0,0.25,32,7.682374000549316,0.11040721833705902
motion_blur,crane_structure,0,2,0.222,38.85,0.9445,0.0,0.25,32,8.190692901611328,0.3360884189605713
motion_blur,ibex_horns,0,2,0.222,38.85,0.9445,0.0,0.25,32,7.488616466522217,0.14829909801483154
motion_blur,junco,0,2,0.222,38.85,0.9445,0.0,0.25,32,7.38702392578125,0.04411229491233826
motion_blur,lakeside_beach,0,2,0.222,38.85,0.9445,0.0,0.25,32,7.929286003112793,0.11102434247732162
motion_blur,sea_anemone,0,2,0.222,38.85,0.9445,0.0,0.25,32,7.885069847106934,0.18697896599769592
motion_blur,shetland_sheepdog,0,2,0.222,38.85,0.9445,0.0,0.25,32,8.029667854309082,0.1245645210146904
motion_blur,breastplate_armor,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,7.678866386413574,0.07316391915082932
motion_blur,crane_structure,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,8.127477645874023,0.28708529472351074
motion_blur,ibex_horns,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,7.479876518249512,0.14881163835525513
motion_blur,junco,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,7.399105072021484,0.04882458969950676
motion_blur,lakeside_beach,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,7.912459373474121,0.10271832346916199
motion_blur,sea_anemone,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,7.84604549407959,0.14421939849853516
motion_blur,shetland_sheepdog,0,3,0.333,58.275000000000006,0.9167500000000001,0.0,0.25,32,8.022178649902344,0.12456386536359787
motion_blur,breastplate_armor,0,4,0.444,77.7,0.889,0.0,0.25,32,7.67485237121582,0.05999933183193207
motion_blur,crane_structure,0,4,0.444,77.7,0.889,0.0,0.25,32,8.063968658447266,0.23199722170829773
motion_blur,ibex_horns,0,4,0.444,77.7,0.889,0.0,0.25,32,7.455608367919922,0.14426034688949585
motion_blur,junco,0,4,0.444,77.7,0.889,0.0,0.25,32,7.400612831115723,0.05530748516321182
motion_blur,lakeside_beach,0,4,0.444,77.7,0.889,0.0,0.25,32,7.883639335632324,0.08515778183937073
motion_blur,sea_anemone,0,4,0.444,77.7,0.889,0.0,0.25,32,7.810023307800293,0.10679404437541962
motion_blur,shetland_sheepdog,0,4,0.444,77.7,0.889,0.0,0.25,32,8.00503158569336,0.11965067684650421
motion_blur,breastplate_armor,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,7.662417411804199,0.055292364209890366
motion_blur,crane_structure,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,8.004547119140625,0.17925511300563812
motion_blur,ibex_horns,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,7.427297115325928,0.13813906908035278
motion_blur,junco,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,7.390191555023193,0.06103275343775749
motion_blur,lakeside_beach,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,7.853053569793701,0.06790958344936371
motion_blur,sea_anemone,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,7.78688383102417,0.08197196573019028
motion_blur,shetland_sheepdog,0,5,0.555,97.12500000000001,0.86125,0.0,0.25,32,7.981481075286865,0.11137337982654572
motion_blur,breastplate_armor,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.651789665222168,0.051614608615636826
motion_blur,crane_structure,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.958953857421875,0.13676664233207703
motion_blur,ibex_horns,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.403615474700928,0.13114003837108612
motion_blur,junco,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.374229431152344,0.06417782604694366
motion_blur,lakeside_beach,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.829139709472656,0.05383198708295822
motion_blur,sea_anemone,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.772143840789795,0.06773510575294495
motion_blur,shetland_sheepdog,0,6,0.666,116.55000000000001,0.8335,0.0,0.25,32,7.95819616317749,0.10202857106924057
motion_blur,breastplate_armor,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.6406354904174805,0.047994762659072876
motion_blur,crane_structure,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.922357082366943,0.10787289589643478
motion_blur,ibex_horns,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.381099224090576,0.12409480661153793
motion_blur,junco,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.35181999206543,0.06367750465869904
motion_blur,lakeside_beach,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.80942440032959,0.04360557347536087
motion_blur,sea_anemone,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.760123252868652,0.05934075266122818
motion_blur,shetland_sheepdog,0,7,0.777,135.975,0.80575,0.0,0.25,32,7.9350905418396,0.09303882718086243
motion_blur,breastplate_armor,0,8,0.888,155.4,0.778,0.0,0.25,32,7.6278581619262695,0.04441804811358452
motion_blur,crane_structure,0,8,0.888,155.4,0.778,0.0,0.25,32,7.890130996704102,0.09064970910549164
motion_blur,ibex_horns,0,8,0.888,155.4,0.778,0.0,0.25,32,7.358365058898926,0.11700724065303802
motion_blur,junco,0,8,0.888,155.4,0.778,0.0,0.25,32,7.3261823654174805,0.060961633920669556
motion_blur,lakeside_beach,0,8,0.888,155.4,0.778,0.0,0.25,32,7.79117488861084,0.03595183044672012
motion_blur,sea_anemone,0,8,0.888,155.4,0.778,0.0,0.25,32,7.748124599456787,0.05409388989210129
motion_blur,shetland_sheepdog,0,8,0.888,155.4,0.778,0.0,0.25,32,7.9110941886901855,0.08453711122274399
motion_blur,breastplate_armor,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.614709377288818,0.04184895008802414
motion_blur,crane_structure,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.86146354675293,0.0783352330327034
motion_blur,ibex_horns,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.334289073944092,0.10887613147497177
motion_blur,junco,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.300967216491699,0.057008348405361176
motion_blur,lakeside_beach,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.775424957275391,0.0297845508903265
motion_blur,sea_anemone,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.735915184020996,0.050366222858428955
motion_blur,shetland_sheepdog,0,9,0.999,174.825,0.75025,0.0,0.25,32,7.888348579406738,0.07650727033615112
motion_blur,breastplate_armor,1,0,0.0,175.0,0.8571428571428572,0.14285714285714285,0.5,64,1.1205687522888184,0.046715255826711655
motion_blur,crane_structure,1,0,0.0,175.0,0.8571428571428572,0.14285714285714285,0.5,64,1.1423357725143433,0.07546284049749374
