task,image,stage,step,tau,sigma_tau,s2,gamma2,mse_x1,meas_resid,x0_rms,mse_hole,mse_obs,blk1_cg_iters,blk1_cg_resid,blk1_cg_converged
gaussian_blur,shetland_sheepdog,2,7,0.777,0.34291666666666665,nan,0.013585136272013187,0.15611454844474792,0.9936774969100952,1.0028070211410522,,,0,0.0,1
gaussian_blur,shetland_sheepdog,2,8,0.888,0.2966666666666667,nan,0.014856654219329357,0.15611454844474792,0.9936774969100952,1.0028070211410522,,,0,0.0,1
gaussian_blur,shetland_sheepdog,2,9,0.999,0.2504166666666667,nan,0.016559859737753868,0.15611454844474792,0.9936774969100952,1.0028070211410522,,,0,0.0,1
gaussian_blur,shetland_sheepdog,3,0,0.0,0.3999999999999999,0.22819071692139276,0.009431982412934303,0.157304048538208,0.9932092428207397,1.0014568567276,,,34,9.32652983465232e-06,1
gaussian_blur,shetland_sheepdog,3,1,0.111,0.3555999999999999,nan,0.01087617315351963,0.157304048538208,0.9932092428207397,1.0014568567276,,,0,0.0,1
gaussian_blur,shetland_sheepdog,3,2,0.222,0.3111999999999999,nan,0.013747267425060272,0.157304048538208,0.9932092428207397,1.0014568567276,,,0,0.0,1
gaussian_blur,shetland_sheepdog,3,3,0.333,0.2668,nan,0.01540498249232769,0.157304048538208,0.9932092428207397,1.0014568567276,,,0,0.0,1
gaussian_blur,shetland_sheepdog,3,4,0.444,0.22239999999999996,nan,0.016522610560059547,0.157304048538208,0.9932092428207397,1.0014568567276,,,0,0.0,1
gaussian_blur,shetland_sheepdog,3,5,0.555,0.17799999999999994,nan,0.01827741414308548,0.157304048538208,0.9932092428207397,1.0014568567276,,,0,0.0,1
gaussian_blur,shetland_sheepdog,3,6,0.666,0.13359999999999997,nan,0.021496202796697617,0.157304048538208,0.9932092428207397,1.0014568567276,,,0,0.0,1
gaussian_blur,shetland_sheepdog,3,7,0.777,0.08919999999999997,nan,0.02786899358034134,0.157304048538208,0.9932092428207397,1.0014568567276,,,0,0.0,1
gaussian_blur,shetland_sheepdog,3,8,0.888,0.044799999999999986,nan,0.044657252728939056,0.157304048538208,0.9932092428207397,1.0014568567276,,,0,0.0,1
gaussian_blur,shetland_sheepdog,3,9,0.999,0.0004000000000000003,nan,0.14477470517158508,0.157304048538208,0.9932092428207397,1.0014568567276,,,0,0.0,1
motion_blur,breastplate_armor,0,0,0.0,1.0,0.2000590571988071,0.009970428422093391,0.03145931288599968,1.1244661808013916,0.9947441816329956,,,142,9.986197255784646e-06,1
motion_blur,breastplate_armor,0,1,0.111,0.9722500000000001,0.2000590571988071,0.010642001405358315,0.030112160369753838,1.1240841150283813,0.9973888397216797,,,132,9.929602128977422e-06,1
motion_blur,breastplate_armor,0,2,0.222,0.9445,0.2000590571988071,0.01062399335205555,0.03094504401087761,1.124306082725525,0.9829674363136292,,,133,9.966269317374099e-06,1
motion_blur,breastplate_armor,0,3,0.333,0.9167500000000001,0.2000590571988071,0.009873627685010433,0.03257136791944504,1.1242374181747437,0.9869840145111084,,,133,9.858056728262454e-06,1
motion_blur,breastplate_armor,0,4,0.444,0.889,0.2000590571988071,0.009073696099221706,0.031827881932258606,1.124303936958313,0.9984487891197205,,,129,9.929884072334971e-06,1
motion_blur,breastplate_armor,0,5,0.555,0.86125,0.2000590571988071,0.008365506306290627,0.031174201518297195,1.12429678440094,0.9851222038269043,,,133,9.974814020097256e-06,1
motion_blur,breastplate_armor,0,6,0.666,0.8335,0.2000590571988071,0.007804953958839178,0.033191025257110596,1.1244173049926758,1.0122591257095337,,,133,9.931179192790296e-06,1
motion_blur,breastplate_armor,0,7,0.777,0.80575,0.2000590571988071,0.0074211894534528255,0.031614068895578384,1.1246166229248047,1.0158469676971436,,,132,9.875944670056924e-06,1
motion_blur,breastplate_armor,0,8,0.888,0.778,0.2000590571988071,0.00719289667904377,0.032124318182468414,1.1243983507156372,0.9899382591247559,,,133,9.946048521669582e-06,1
motion_blur,breastplate_armor,0,9,0.999,0.75025,0.2000590571988071,0.007022725883871317,0.031408846378326416,1.124306321144104,0.9699146151542664,,,128,9.910494554787874e-06,1
