stage,step,tau,sigma_tau,mse_x1,variant,h0,anchor,mse_hole,mse_obs
1,3,0.333,0.7382142857142858,0.015357108786702156,anchor=25.0,0.1,25.0,0.05623432993888855,0.0017313670832663774
1,4,0.444,0.6985714285714286,0.014782117679715157,anchor=25.0,0.1,25.0,0.05383213236927986,0.0017654462717473507
1,5,0.555,0.6589285714285714,0.014428268186748028,anchor=25.0,0.1,25.0,0.052396152168512344,0.0017723070923238993
1,6,0.666,0.6192857142857142,0.014524491503834724,anchor=25.0,0.1,25.0,0.052881691604852676,0.001738754566758871
1,7,0.777,0.5796428571428571,0.01431985478848219,anchor=25.0,0.1,25.0,0.05194281414151192,0.001778868492692709
1,8,0.888,0.54,0.014631850644946098,anchor=25.0,0.1,25.0,0.05323493480682373,0.0017641553422436118
1,9,0.999,0.5003571428571428,0.014221425168216228,anchor=25.0,0.1,25.0,0.05159832909703255,0.001762456726282835
2,0,0.0,0.6666666666666667,0.01687479391694069,anchor=25.0,0.1,25.0,0.05763913318514824,0.003286678809672594
2,1,0.111,0.6204166666666668,0.016617221757769585,anchor=25.0,0.1,25.0,0.05662229657173157,0.003282195422798395
2,2,0.222,0.5741666666666667,0.016559183597564697,anchor=25.0,0.1,25.0,0.05640093609690666,0.003278599353507161
2,3,0.333,0.5279166666666668,0.016471579670906067,anchor=25.0,0.1,25.0,0.05598567798733711,0.0033002132549881935
2,4,0.444,0.48166666666666674,0.015905212610960007,anchor=25.0,0.1,25.0,0.05381545424461365,0.003268464235588908
2,5,0.555,0.4354166666666667,0.01611834391951561,anchor=25.0,0.1,25.0,0.05468912050127983,0.003261418081820011
2,6,0.666,0.38916666666666666,0.015586882829666138,anchor=25.0,0.1,25.0,0.05251380801200867,0.0032779069151729345
2,7,0.777,0.34291666666666665,0.015194139443337917,anchor=25.0,0.1,25.0,0.05098378285765648,0.0032642593141645193
2,8,0.888,0.2966666666666667,0.015115457586944103,anchor=25.0,0.1,25.0,0.05069934204220772,0.0032541612163186073
2,9,0.999,0.2504166666666667,0.014402682892978191,anchor=25.0,0.1,25.0,0.047787874937057495,0.003274286864325404
3,0,0.0,0.3999999999999999,0.015588434413075447,anchor=25.0,0.1,25.0,0.055272310972213745,0.0023604738526046276
3,1,0.111,0.3555999999999999,0.015558904968202114,anchor=25.0,0.1,25.0,0.055234506726264954,0.002333704847842455
3,2,0.222,0.3111999999999999,0.016258999705314636,anchor=25.0,0.1,25.0,0.05796403810381889,0.0023573189973831177
3,3,0.333,0.2668,0.01827782206237316,anchor=25.0,0.1,25.0,0.06610296666622162,0.0023361044004559517
3,4,0.444,0.22239999999999996,0.019524570554494858,anchor=25.0,0.1,25.0,0.07107464969158173,0.0023412106093019247
3,5,0.555,0.17799999999999994,0.020106498152017593,anchor=25.0,0.1,25.0,0.07348093390464783,0.0023150204215198755
3,6,0.666,0.13359999999999997,0.020032545551657677,anchor=25.0,0.1,25.0,0.07331711053848267,0.002271023578941822
3,7,0.777,0.08919999999999997,0.02055632509291172,anchor=25.0,0.1,25.0,0.0758504569530487,0.002124947030097246
3,8,0.888,0.044799999999999986,0.020193520933389664,anchor=25.0,0.1,25.0,0.07546638697385788,0.0017692339606583118
3,9,0.999,0.0004000000000000003,0.020193520933389664,anchor=25.0,0.1,25.0,0.07546638697385788,0.0017692339606583118
