arm,frame,tau,sigma_tau,draw,mse_hole_x1hat,mse_hole_out,delta_block1,inj_hole,cg_iters,cg_resid,s2_scalar_equiv,hole_spread
spectral,37,0.777,0.08919999999999997,9,0.13654166460037231,0.14091096818447113,0.004369303584098816,0.0046251025050878525,28,8.284264367830474e-06,0.2755221128463745,0.06697200983762741
spectral,37,0.777,0.08919999999999997,10,0.13654166460037231,0.14125345647335052,0.0047117918729782104,0.004725523293018341,28,8.185750630218536e-06,0.2755221128463745,0.06697200983762741
spectral,37,0.777,0.08919999999999997,11,0.13654166460037231,0.14149422943592072,0.004952564835548401,0.004619508050382137,28,8.124710802803747e-06,0.2755221128463745,0.06697200983762741
spectral,37,0.777,0.08919999999999997,12,0.13654166460037231,0.14126412570476532,0.004722461104393005,0.004727268125861883,28,8.37900097394595e-06,0.2755221128463745,0.06697200983762741
spectral,37,0.777,0.08919999999999997,13,0.13654166460037231,0.14086689054965973,0.0043252259492874146,0.004679357632994652,28,8.003034963621758e-06,0.2755221128463745,0.06697200983762741
spectral,37,0.777,0.08919999999999997,14,0.13654166460037231,0.14156702160835266,0.005025357007980347,0.004701081197708845,28,7.933820597827435e-06,0.2755221128463745,0.06697200983762741
spectral,37,0.777,0.08919999999999997,15,0.13654166460037231,0.14091452956199646,0.0043728649616241455,0.0046827481128275394,28,8.289775905723218e-06,0.2755221128463745,0.06697200983762741
spectral,38,0.888,0.044799999999999986,0,0.14701847732067108,0.14877639710903168,0.0017579197883605957,0.001684621092863381,14,9.579491234035231e-06,0.2755221128463745,0.04033248871564865
spectral,38,0.888,0.044799999999999986,1,0.14701847732067108,0.14865778386592865,0.0016393065452575684,0.001696862280368805,14,9.79772175924154e-06,0.2755221128463745,0.04033248871564865
spectral,38,0.888,0.044799999999999986,2,0.14701847732067108,0.14880621433258057,0.0017877370119094849,0.0016882382333278656,14,9.713140570966061e-06,0.2755221128463745,0.04033248871564865
spectral,38,0.888,0.044799999999999986,3,0.14701847732067108,0.1487654447555542,0.0017469674348831177,0.001694423146545887,14,9.537243386148475e-06,0.2755221128463745,0.04033248871564865
spectral,38,0.888,0.044799999999999986,4,0.14701847732067108,0.14867952466011047,0.001661047339439392,0.001695685088634491,14,9.700824193714652e-06,0.2755221128463745,0.04033248871564865
spectral,38,0.888,0.044799999999999986,5,0.14701847732067108,0.14877678453922272,0.0017583072185516357,0.0016663999995216727,14,9.632219189370517e-06,0.2755221128463745,0.04033248871564865
spectral,38,0.888,0.044799999999999986,6,0.14701847732067108,0.14860902726650238,0.0015905499458312988,0.0016693997895345092,14,9.531062460155226e-06,0.2755221128463745,0.04033248871564865
spectral,38,0.888,0.044799999999999986,7,0.14701847732067108,0.14876867830753326,0.0017502009868621826,0.0017065709689632058,14,9.268323083233554e-06,0.2755221128463745,0.04033248871564865
spectral,38,0.888,0.044799999999999986,8,0.14701847732067108,0.14885245263576508,0.0018339753150939941,0.0016655767103657126,14,9.40327845455613e-06,0.2755221128463745,0.04033248871564865
spectral,38,0.888,0.044799999999999986,9,0.14701847732067108,0.14849764108657837,0.0014791637659072876,0.0016811572713777423,14,9.642129043641035e-06,0.2755221128463745,0.04033248871564865
spectral,38,0.888,0.044799999999999986,10,0.14701847732067108,0.14875133335590363,0.001732856035232544,0.0017021916573867202,14,9.630708518670872e-06,0.2755221128463745,0.04033248871564865
spectral,38,0.888,0.044799999999999986,11,0.14701847732067108,0.14889709651470184,0.0018786191940307617,0.0016613394254818559,14,9.66630886978237e-06,0.2755221128463745,0.04033248871564865
spectral,38,0.888,0.044799999999999986,12,0.14701847732067108,0.14880166947841644,0.0017831921577453613,0.0017045190325006843,14,9.707398930913769e-06,0.2755221128463745,0.04033248871564865
spectral,38,0.888,0.044799999999999986,13,0.14701847732067108,0.1484454870223999,0.0014270097017288208,0.0016759381396695971,14,9.68876247497974e-06,0.2755221128463745,0.04033248871564865
spectral,38,0.888,0.044799999999999986,14,0.14701847732067108,0.14893805980682373,0.001919582486152649,0.0016983356326818466,14,9.550863069307525e-06,0.2755221128463745,0.04033248871564865
