stage,step,tau,sigma_tau,mse_x1,variant,h0,anchor,mse_hole,mse_obs
1,4,0.444,0.6985714285714286,0.048056334257125854,anchor=25.0,0.1,25.0,0.18190866708755493,0.0034388918429613113
1,5,0.555,0.6589285714285714,0.04750111699104309,anchor=25.0,0.1,25.0,0.1795886904001236,0.003471921430900693
1,6,0.666,0.6192857142857142,0.04814192280173302,anchor=25.0,0.1,25.0,0.18230994045734406,0.003419246058911085
1,7,0.777,0.5796428571428571,0.04811584949493408,anchor=25.0,0.1,25.0,0.18222175538539886,0.0034138911869376898
1,8,0.888,0.54,0.054308466613292694,anchor=25.0,0.1,25.0,0.20702694356441498,0.0034023092593997717
1,9,0.999,0.5003571428571428,0.05088755115866661,anchor=25.0,0.1,25.0,0.19321227073669434,0.003445971990004182
2,0,0.0,0.6666666666666667,0.05452848598361015,anchor=25.0,0.1,25.0,0.20515449345111847,0.0043198117054998875
2,1,0.111,0.6204166666666668,0.05604161322116852,anchor=25.0,0.1,25.0,0.2110619992017746,0.004368158057332039
2,2,0.222,0.5741666666666667,0.05678261071443558,anchor=25.0,0.1,25.0,0.2138962596654892,0.004411395639181137
2,3,0.333,0.5279166666666668,0.05873597785830498,anchor=25.0,0.1,25.0,0.2216983288526535,0.004415201023221016
2,4,0.444,0.48166666666666674,0.05813775584101677,anchor=25.0,0.1,25.0,0.21931570768356323,0.004411778412759304
2,5,0.555,0.4354166666666667,0.0575464591383934,anchor=25.0,0.1,25.0,0.2172146439552307,0.004323718603700399
2,6,0.666,0.38916666666666666,0.057343535125255585,anchor=25.0,0.1,25.0,0.21630306541919708,0.004357016645371914
2,7,0.777,0.34291666666666665,0.0573897659778595,anchor=25.0,0.1,25.0,0.21642452478408813,0.0043781828135252
2,8,0.888,0.2966666666666667,0.05706758052110672,anchor=25.0,0.1,25.0,0.21530230343341827,0.004322666674852371
2,9,0.999,0.2504166666666667,0.0558626763522625,anchor=25.0,0.1,25.0,0.2105562686920166,0.004298139829188585
3,0,0.0,0.3999999999999999,0.0570845901966095,anchor=25.0,0.1,25.0,0.22121326625347137,0.002375031588599086
3,1,0.111,0.3555999999999999,0.05648401007056236,anchor=25.0,0.1,25.0,0.21888916194438934,0.0023489603772759438
3,2,0.222,0.3111999999999999,0.056153010576963425,anchor=25.0,0.1,25.0,0.2174999862909317,0.0023706865031272173
3,3,0.333,0.2668,0.05586271733045578,anchor=25.0,0.1,25.0,0.216424822807312,0.002342012245208025
3,4,0.444,0.22239999999999996,0.05507468804717064,anchor=25.0,0.1,25.0,0.21325457096099854,0.0023480586241930723
3,5,0.555,0.17799999999999994,0.0545894019305706,anchor=25.0,0.1,25.0,0.21138334274291992,0.002324755070731044
3,6,0.666,0.13359999999999997,0.05322575569152832,anchor=25.0,0.1,25.0,0.20605605840682983,0.0022823219187557697
3,7,0.777,0.08919999999999997,0.05325630307197571,anchor=25.0,0.1,25.0,0.20657968521118164,0.0021485090255737305
3,8,0.888,0.044799999999999986,0.052696697413921356,anchor=25.0,0.1,25.0,0.2053120881319046,0.0018249019049108028
3,9,0.999,0.0004000000000000003,0.052696697413921356,anchor=25.0,0.1,25.0,0.2053120881319046,0.0018249019049108028
